,index,resEnergy,nHubs,startTime,endTime
24633,2382,46.4107032082794,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24634,2383,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24635,2384,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24636,2385,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24637,2386,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24638,2387,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24639,2388,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24640,2389,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24641,2390,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24642,2391,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24643,2392,46.5446329757021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24644,2393,46.5609428471572,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24645,2394,46.6890777977606,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24646,2395,46.6890777977606,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24647,2396,46.6890777977606,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24648,2397,46.6890777977606,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24649,2398,46.6890777977606,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24650,2399,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24651,2400,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24652,2401,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24653,2402,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24654,2403,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24655,2404,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24656,2405,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24657,2406,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24658,2407,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24659,2408,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24660,2409,46.7994025930793,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24661,2410,46.8136629247507,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24662,2411,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24663,2412,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24664,2413,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24665,2414,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24666,2415,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24667,2416,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24668,2417,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24669,2418,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24670,2419,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24671,2420,46.6542148595874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24672,2421,46.5113248956806,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24673,2422,46.5113248956806,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24674,2423,46.5113248956806,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24675,2424,46.5113248956806,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24676,2425,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24677,2426,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24678,2427,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24679,2428,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24680,2429,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24681,2430,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24682,2431,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24683,2432,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24684,2433,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24685,2434,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24686,2435,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24687,2436,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24688,2437,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24689,2438,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24690,2439,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24691,2440,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24692,2441,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24693,2442,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24694,2443,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24695,2444,46.4552028559004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24696,2445,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24697,2446,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24698,2447,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24699,2448,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24700,2449,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24701,2450,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24702,2451,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24703,2452,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24704,2453,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24705,2454,46.4466305358547,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24706,2455,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24707,2456,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24708,2457,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24709,2458,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24710,2459,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24711,2460,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24712,2461,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24713,2462,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24714,2463,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24715,2464,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24716,2465,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24717,2466,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24718,2467,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24719,2468,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24720,2469,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24721,2470,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24722,2471,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24723,2472,46.5725954300322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24724,2473,46.6274128587687,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24725,2474,46.6274128587687,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24726,2475,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24727,2476,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24728,2477,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24729,2478,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24730,2479,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24731,2480,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24732,2481,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24733,2482,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24734,2483,46.6359851004524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24735,2484,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24736,2485,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24737,2486,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24738,2487,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24739,2488,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24740,2489,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24741,2490,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24742,2491,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24743,2492,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24744,2493,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24745,2494,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24746,2495,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24747,2496,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24748,2497,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24749,2498,46.6839645223127,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24750,2499,46.6569603562739,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24751,2500,46.6569603562739,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24752,2501,46.6297734316765,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24753,2502,46.6297734316765,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24754,2503,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24755,2504,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24756,2505,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24757,2506,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24758,2507,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24759,2508,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24760,2509,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24761,2510,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24762,2511,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24763,2512,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24764,2513,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24765,2514,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24766,2515,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24767,2516,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24768,2517,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24769,2518,46.6837002452251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24770,2519,46.5885103218156,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24771,2520,46.5885103218156,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24772,2521,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24773,2522,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24774,2523,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24775,2524,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24776,2525,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24777,2526,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24778,2527,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24779,2528,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24780,2529,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24781,2530,46.352970931285,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24782,2531,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24783,2532,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24784,2533,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24785,2534,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24786,2535,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24787,2536,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24788,2537,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24789,2538,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24790,2539,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24791,2540,46.2682505760111,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24792,2541,46.2716807878997,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24793,2542,46.2716807878997,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24794,2543,46.2716807878997,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24795,2544,46.2716807878997,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24796,2545,46.2716807878997,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24797,2546,46.2716807878997,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24798,2547,46.2716807878997,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24799,2548,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24800,2549,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24801,2550,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24802,2551,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24803,2552,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24804,2553,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24805,2554,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24806,2555,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24807,2556,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24808,2557,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24809,2558,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24810,2559,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24811,2560,46.4092916531021,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24812,2561,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24813,2562,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24814,2563,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24815,2564,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24816,2565,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24817,2566,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24818,2567,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24819,2568,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24820,2569,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24821,2570,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24822,2571,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24823,2572,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24824,2573,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24825,2574,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24826,2575,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24827,2576,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24828,2577,46.3473044788657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24829,2578,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24830,2579,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24831,2580,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24832,2581,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24833,2582,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24834,2583,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24835,2584,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24836,2585,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24837,2586,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24838,2587,46.2114922759151,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24839,2588,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24840,2589,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24841,2590,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24842,2591,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24843,2592,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24844,2593,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24845,2594,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24846,2595,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24847,2596,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24848,2597,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24849,2598,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24850,2599,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24851,2600,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24852,2601,46.241391135444,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24853,2602,46.3541966363233,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24854,2603,46.3541966363233,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24855,2604,46.3541966363233,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24856,2605,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24857,2606,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24858,2607,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24859,2608,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24860,2609,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24861,2610,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24862,2611,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24863,2612,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24864,2613,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24865,2614,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24866,2615,46.351952734691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24867,2616,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24868,2617,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24869,2618,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24870,2619,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24871,2620,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24872,2621,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24873,2622,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24874,2623,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24875,2624,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24876,2625,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24877,2626,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24878,2627,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24879,2628,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24880,2629,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24881,2630,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24882,2631,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24883,2632,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24884,2633,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24885,2634,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24886,2635,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24887,2636,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24888,2637,46.2314594977677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24889,2638,46.2081045580242,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24890,2639,46.2081045580242,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24891,2640,46.2081045580242,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24892,2641,46.2081045580242,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24893,2642,46.2081045580242,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24894,2643,46.2081045580242,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24895,2644,46.2081045580242,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24896,2645,46.2081045580242,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24897,2646,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24898,2647,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24899,2648,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24900,2649,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24901,2650,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24902,2651,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24903,2652,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24904,2653,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24905,2654,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24906,2655,46.1692957673237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24907,2656,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24908,2657,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24909,2658,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24910,2659,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24911,2660,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24912,2661,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24913,2662,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24914,2663,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24915,2664,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24916,2665,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24917,2666,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24918,2667,46.0688640695468,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24919,2668,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24920,2669,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24921,2670,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24922,2671,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24923,2672,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24924,2673,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24925,2674,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24926,2675,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24927,2676,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24928,2677,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24929,2678,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24930,2679,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24931,2680,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24932,2681,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24933,2682,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24934,2683,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24935,2684,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24936,2685,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24937,2686,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24938,2687,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24939,2688,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24940,2689,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24941,2690,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24942,2691,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24943,2692,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24944,2693,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24945,2694,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24946,2695,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24947,2696,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24948,2697,46.1126750278364,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24949,2698,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24950,2699,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24951,2700,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24952,2701,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24953,2702,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24954,2703,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24955,2704,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24956,2705,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24957,2706,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24958,2707,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24959,2708,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24960,2709,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24961,2710,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24962,2711,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24963,2712,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24964,2713,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
24965,2714,46.0760295283249,30,2023-04-27 08:56:56,2023-04-27 22:24:16
